Date,Team,Opponent,Home(0)/Away(1),Margin,Minutes,FGA,FGM,3PA,3PM,Rebounds,Assists,Steals,Blocks,Turnovers,Fouls,Points
2020-12-22,BRK,GSW,0, +26,25:18,16,10,7,4,4,4,0,0,1,3,26
2020-12-25,BRK,BOS,1, +28,33:24,21,13,10,7,6,8,1,0,1,4,37
2020-12-27,BRK,CHO,1, -2,36:21,17,10,8,3,3,6,1,0,4,1,25
2020-12-30,BRK,ATL,0, +4,34:00,27,10,11,3,2,6,2,0,1,4,25
2021-01-01,BRK,ATL,0, -18,33:07,21,6,11,2,11,4,2,0,1,0,18
2021-01-03,BRK,WAS,0, -1,39:03,20,10,7,2,5,10,2,2,5,3,30
2021-01-05,BRK,UTA,0, +34,29:35,19,12,7,5,6,5,3,0,2,3,29
2021-01-20,BRK,CLE,1, -12,48:22,28,15,8,3,2,3,1,3,4,4,37
2021-01-22,BRK,CLE,1, -12,30:50,24,14,9,4,1,5,0,1,2,3,38
2021-01-23,BRK,MIA,0, +4,36:23,17,10,5,3,6,7,0,1,2,5,28
2021-01-25,BRK,MIA,0, +13,39:46,17,6,4,1,8,4,1,0,2,2,16
2021-01-27,BRK,ATL,1, +4,41:56,17,11,3,1,4,7,0,2,2,5,26
2021-01-29,BRK,OKC,1, +22,33:40,16,10,3,1,5,7,1,1,3,2,25
2021-01-31,BRK,WAS,1, -3,38:12,20,10,2,1,4,8,0,0,3,2,26
2021-02-02,BRK,LAC,0, +4,36:37,23,15,8,6,5,2,1,2,1,4,39
2021-02-05,BRK,TOR,0, -6,35:01,12,6,4,0,5,5,0,1,7,1,15
2021-02-09,BRK,DET,1, -11,35:22,28,12,9,2,2,7,2,0,1,5,27
2021-02-10,BRK,IND,0, +10,35:25,17,8,6,2,4,8,1,2,2,4,35
2021-02-13,BRK,GSW,1, +17,33:38,17,10,5,2,5,4,1,0,1,1,23
2021-02-15,BRK,SAC,1, +11,30:44,22,15,11,9,4,3,2,0,3,3,40
2021-02-18,BRK,LAL,1, +11,33:48,17,7,5,0,7,5,1,0,5,3,16
2021-02-21,BRK,LAC,1, +4,39:35,26,12,11,2,4,8,1,0,0,3,28
2021-02-23,BRK,SAC,0, +9,36:35,22,8,6,2,5,7,3,0,3,3,21
2021-02-25,BRK,ORL,0, +37,30:28,18,11,6,1,5,9,2,0,1,2,27
2021-03-01,BRK,SAS,1, +11,42:25,24,9,10,6,6,7,0,1,0,0,27
2021-03-03,BRK,HOU,1, +18,34:06,21,9,9,4,5,6,0,0,2,4,24
2021-03-11,BRK,BOS,0, +12,34:28,23,15,8,5,8,3,1,1,3,2,40
2021-03-13,BRK,DET,0, +5,35:45,18,8,6,0,4,5,3,1,5,2,18
2021-03-15,BRK,NYK,0, +5,36:47,18,13,6,4,1,4,1,0,3,3,34
2021-03-19,BRK,ORL,1, -8,38:56,31,19,8,3,6,4,1,0,3,0,43
2021-03-21,BRK,WAS,0, +7,34:34,25,10,6,1,7,6,3,0,1,4,28
2021-03-29,BRK,MIN,0, +5,33:10,22,11,8,2,7,3,3,1,0,1,27
2021-03-31,BRK,HOU,0, +12,39:04,25,12,8,3,6,12,1,0,2,4,31
2021-04-01,BRK,CHO,0, +22,33:31,17,7,4,1,11,8,1,2,4,2,15
2021-04-04,BRK,CHI,1, -8,38:46,27,12,4,0,2,15,2,0,1,3,24
2021-04-05,BRK,NYK,0, +2,37:16,28,15,12,5,2,7,1,0,2,4,40
2021-04-07,BRK,NOP,0, +28,30:06,14,7,6,4,2,6,0,1,1,4,24
2021-04-10,BRK,LAL,0, -25,20:40,11,6,5,2,4,0,0,0,1,2,18
2021-04-14,BRK,PHI,1, -6,33:13,22,13,3,1,3,9,2,1,3,1,37
2021-04-16,BRK,CHO,0, +15,32:55,11,5,7,2,4,6,3,0,5,1,12
2021-04-18,BRK,MIA,1, -2,37:35,19,6,9,2,4,9,2,2,4,3,20
2021-04-20,BRK,NOP,1, +5,37:43,19,12,7,3,2,8,1,0,5,3,32
2021-04-21,BRK,TOR,1, -11,37:08,21,10,5,2,11,8,3,1,3,1,28
2021-04-23,BRK,BOS,0, +5,34:25,19,4,6,0,9,11,4,1,5,3,15
2021-04-25,BRK,PHO,0, +9,35:21,19,10,7,5,6,12,0,0,3,1,34
2021-04-27,BRK,TOR,1, +13,34:57,13,3,5,1,6,4,1,1,3,2,9
2021-04-30,BRK,POR,0, -19,33:07,26,12,8,2,2,3,1,0,1,1,28
2021-05-02,BRK,MIL,1, -3,36:37,21,8,8,2,7,6,2,0,4,1,20
2021-05-04,BRK,MIL,1, -6,39:18,25,14,12,6,3,5,3,2,3,4,38
2021-05-06,BRK,DAL,1, -4,38:51,31,17,13,7,5,4,4,2,1,5,45
2021-05-08,BRK,DEN,1, +6,39:12,17,11,7,4,0,4,1,1,4,5,31
2021-05-11,BRK,CHI,1, +8,20:40,10,4,5,3,3,5,0,0,0,0,13
2021-05-15,BRK,CHI,0, +14,29:32,16,9,7,3,2,0,1,1,0,1,22
2021-05-16,BRK,CLE,0, +14,28:55,11,7,3,3,6,2,3,3,1,3,17
