Date,Team,Opponent,Home(0)/Away(1),Margin,Minutes,FGA,FGM,3PA,3PM,Rebounds,Assists,Steals,Blocks,Turnovers,Fouls,Points
2021-04-09,HOU,LAC,1,-17,2.97,2,0,2,0,1,0,0,0,0,0,0
2021-04-12,HOU,PHO,1,-6,14.17,6,5,5,4,1,0,0,0,1,0,14
2021-04-14,HOU,IND,0,-8,14.18,5,2,4,2,1,0,1,0,0,0,6
2021-04-16,HOU,DEN,0,-29,20.92,6,2,4,0,6,3,0,0,2,3,4
2021-04-18,HOU,ORL,1,4,26.0,7,5,6,5,2,1,2,0,1,2,16
2021-04-19,HOU,MIA,1,-22,25.83,12,3,11,2,4,0,1,0,0,0,8
2021-04-21,HOU,UTA,0,-23,34.73,11,2,9,2,10,4,0,1,2,3,6
2021-04-23,HOU,LAC,0,-5,30.12,8,3,8,3,4,0,0,0,0,1,9
2021-04-24,HOU,DEN,1,-13,42.77,12,4,11,3,7,5,0,0,5,4,12
2021-04-27,HOU,MIN,0,-7,11.17,2,0,1,0,0,0,0,0,1,1,0
2021-04-29,HOU,MIL,0,7,19.73,5,2,4,2,1,0,0,1,0,1,6
2021-05-01,HOU,GSW,0,-26,30.83,13,3,10,3,5,1,0,0,1,3,10
2021-05-02,HOU,NYK,0,-25,17.77,7,1,7,1,3,1,0,0,1,0,3
2021-05-05,HOU,PHI,0,-20,30.95,16,7,14,6,2,1,1,0,2,1,20
2021-05-07,HOU,MIL,1,-8,34.48,14,7,9,5,3,6,3,1,3,3,19
2021-05-08,HOU,UTA,1,-8,33.0,9,5,7,3,2,3,1,1,0,3,15
2021-05-10,HOU,POR,1,-11,24.0,9,6,9,6,3,1,0,1,1,2,18
2021-05-12,HOU,LAL,1,-2,36.9,18,9,11,4,6,1,1,0,1,2,24
2021-05-14,HOU,LAC,0,7,35.42,11,6,7,3,3,3,0,0,0,2,15
2021-05-16,HOU,ATL,1,-29,34.42,19,6,18,6,4,0,2,0,1,3,18
