Date,Team,Opponent,Home(0)/Away(1),Margin,Minutes,FGA,FGM,3PA,3PM,Rebounds,Assists,Steals,Blocks,Turnovers,Fouls,Points
2020-12-26,OKC,CHO,1, +2,32:56,12,7,5,1,10,1,1,2,1,1,15
2020-12-28,OKC,UTA,0, -1,33:21,8,3,4,2,11,0,0,1,3,1,9
2020-12-29,OKC,ORL,0, -11,28:31,14,3,4,0,6,2,0,2,2,0,6
2020-12-31,OKC,NOP,0, -33,26:44,6,2,3,0,4,2,0,1,4,2,7
2021-01-02,OKC,ORL,1, +9,32:24,10,7,4,2,12,2,0,1,0,0,19
2021-01-04,OKC,MIA,1, -28,25:55,10,5,5,3,8,2,2,1,2,1,16
2021-01-06,OKC,NOP,1, +1,33:57,20,8,11,3,12,3,1,0,3,3,20
2021-01-08,OKC,NYK,1, +12,23:23,9,2,3,0,7,0,0,1,1,1,4
2021-01-10,OKC,BRK,1, +13,33:19,6,2,4,1,5,2,0,2,1,1,5
2021-01-12,OKC,SAS,0, -10,32:43,14,4,7,2,6,2,0,1,1,2,12
2021-01-13,OKC,LAL,0, -29,24:35,5,1,3,0,5,0,1,0,1,2,3
2021-01-15,OKC,CHI,0, +2,27:33,12,3,3,1,5,2,2,0,4,2,9
2021-01-19,OKC,DEN,1, -18,23:43,11,5,7,2,2,0,0,2,1,0,12
2021-01-22,OKC,LAC,1, -14,33:22,8,3,6,2,4,1,0,0,0,0,8
2021-01-24,OKC,LAC,1, -8,28:59,7,4,3,1,11,2,0,0,4,2,9
2021-01-25,OKC,POR,1, +3,28:47,11,6,6,3,7,2,0,0,1,0,19
2021-01-27,OKC,PHO,1, +5,30:08,13,4,8,1,7,1,0,0,1,1,10
2021-01-29,OKC,BRK,0, -22,32:35,9,5,5,2,5,4,1,1,2,1,14
2021-02-01,OKC,HOU,0, -30,30:08,13,6,4,1,6,1,0,0,2,1,15
2021-02-03,OKC,HOU,0, +17,34:15,13,6,6,2,12,2,0,2,2,2,18
2021-02-05,OKC,MIN,0, -3,35:23,14,4,6,1,10,1,0,0,1,0,12
2021-02-06,OKC,MIN,0, +2,25:59,10,5,3,1,4,1,1,0,2,1,13
2021-02-08,OKC,LAL,1, -7,41:58,21,7,8,2,16,3,1,0,4,2,21
2021-02-10,OKC,LAL,1, -1,42:51,15,4,4,1,7,2,0,1,2,1,9
2021-02-12,OKC,DEN,1, -2,29:03,9,2,3,1,7,2,0,1,2,0,7
2021-02-14,OKC,MIL,0, +5,31:37,13,8,7,2,5,3,2,0,0,1,18
2021-02-16,OKC,POR,0, -11,36:06,16,4,7,1,6,6,1,1,0,0,14
2021-02-17,OKC,MEM,1, -9,31:54,14,7,8,4,7,2,0,0,2,0,18
2021-02-19,OKC,MIL,1, -13,20:33,7,2,2,2,5,0,1,0,1,0,6
2021-02-21,OKC,CLE,1, +16,30:17,7,2,1,0,7,1,1,0,0,1,4
2021-02-22,OKC,MIA,0, -14,31:30,9,5,7,3,5,1,1,0,4,1,13
2021-02-24,OKC,SAS,0, +3,30:18,8,0,3,0,10,0,0,0,2,0,0
2021-02-26,OKC,ATL,0, +9,28:43,12,8,5,1,12,1,1,1,3,1,18
2021-02-27,OKC,DEN,0, -30,32:28,16,8,8,3,4,0,0,1,0,0,22
2021-03-03,OKC,DAL,1, -9,28:01,11,3,8,2,10,0,0,0,1,0,11
2021-03-04,OKC,SAS,1, +5,30:21,10,3,5,1,10,0,1,1,3,0,11
2021-04-10,OKC,PHI,0, -24,35:41,12,7,4,3,9,5,1,0,9,2,17
2021-04-13,OKC,UTA,1, -10,28:44,9,3,5,1,1,0,0,0,1,1,7
2021-04-14,OKC,GSW,0, -38,28:20,18,10,3,0,8,1,0,0,2,2,22
2021-04-16,OKC,DET,1, -6,33:36,18,7,10,1,7,2,1,0,3,1,19
2021-04-18,OKC,TOR,1, -6,33:06,15,6,5,3,8,1,0,1,5,1,16
2021-04-19,OKC,WAS,1, -12,37:52,19,7,6,1,7,3,0,0,1,3,26
2021-04-21,OKC,IND,1, -6,37:09,25,9,8,1,9,2,1,0,3,2,26
2021-04-23,OKC,WAS,0, -20,32:21,12,6,5,3,6,0,5,0,0,3,20
2021-04-26,OKC,PHI,1, -31,30:45,11,6,2,0,7,2,0,0,4,3,14
2021-04-27,OKC,BOS,1, +4,37:43,15,8,3,2,10,4,0,1,6,4,21
2021-04-29,OKC,NOP,0, -14,31:39,15,6,6,0,6,3,0,0,5,2,15
2021-05-01,OKC,IND,0, -57,24:35,17,4,4,1,4,2,0,0,1,0,10
2021-05-02,OKC,PHO,0, -3,35:20,13,8,2,2,9,3,0,0,3,3,19
2021-05-04,OKC,SAC,0, -4,31:59,18,7,7,3,11,3,0,0,4,0,24
2021-05-06,OKC,GSW,1, -21,28:36,19,7,13,4,3,2,1,0,1,0,22
2021-05-08,OKC,GSW,1, -39,27:57,12,4,3,0,5,3,1,0,1,1,11
2021-05-09,OKC,SAC,1, -28,30:13,13,6,3,2,7,2,0,0,3,0,18
2021-05-11,OKC,SAC,1, -16,35:20,13,3,7,2,5,5,0,0,4,0,18
2021-05-14,OKC,UTA,0, -16,28:57,13,1,4,0,4,2,1,0,3,1,2
